xxfbsj,tqsk,tqyb
20250916,昨日我市多云有阵雨或雷阵雨，局部中雨到大雨。最高气温30～33℃，最低气温23～24℃。,预计16日多云有阵雨，北部夜间中雨到大雨，局部暴雨，伴有短时强降水等强对流天气，23～34℃；17日阴天有小雨，气温有所下降，风力加大，21～27℃；18日阴天到多云，西部有阵雨，20～24℃。宜昌市气象台发布
20250917,昨日我市大部多云到晴，兴山、秭归、夷陵出现分散性阵雨，兴山古夫镇、南阳镇局部出现暴雨。最高气温33～36℃，最低气温22～25℃。,预计17日多云到阴天，有分散性阵雨，东部平原及高海拔地区有5-7级阵风，21～28℃；18-19日阴天到多云，西部和北部有阵雨，20～24℃。宜昌市气象台发布
20250918,昨日我市出现分散性阵雨或雷阵雨，秭归两河口镇、夷陵区樟村坪镇、下堡坪乡局部暴雨；东部平原及高海拔地区出现6-8级阵风。最高气温26～29℃，兴山31℃，最低气温18～19℃。,预计18日阴天有阵雨，局部中雨，18～23℃；19日小雨转阴天，18～22℃；20日多云，局部有阵雨，19～25℃。宜昌市气象台发布
20250919,昨日我市阴天有小雨，局部中雨；东部平原及高海拔地区出现6-8级阵风。最高气温19～20℃，最低气温16～19℃。,预计19日阴天有小雨，局部中雨，17～21℃；20日阴天到多云，夜间转小雨，18～24℃；21日阴天有小雨，局部中雨，19～22℃。宜昌市气象台发布
20250920,昨日我市阴天有小雨，局部中雨；东部平原及高海拔地区出现5-7级阵风。最高气温18～21℃，最低气温16～18℃。,预计20日阴天转小雨，17～24℃；21-22日阴天有小雨，局部中雨，18～22℃。宜昌市气象台发布
20250921,昨日我市大部阴天有小雨。最高气温21～24℃，最低气温17～19℃。,预计21日阴天到多云，傍晚到夜间有短时小雨，18～25℃；22-23日阴天有小雨，局部中雨，19～23℃。宜昌市气象台发布
20250922,昨日我市大部阴天为主，部分地区有短时小雨；最高气温23～25℃，最低气温17～20℃。,预计22日阴天，有短时小雨，20～24℃；23日东部阴天，西部阴天有小雨，局部中雨，19～24℃；24日多云，19～29℃。23日至24日，东部平原有5～7级偏北阵风。宜昌市气象台发布
20250923,昨日我市大部阴天，有短时小雨，最高气温22～24℃，最低气温18～20℃。,预计23日我市大部阴天有小雨，局部中雨，18～24℃；24日多云，南部局地有阵雨，19～29℃；25日多云有阵雨，20～25℃。23日至24日，东部平原有4～6级偏北阵风。宜昌市气象台发布
20250924,昨日我市东部阴天，西部阴天有小到中雨，五峰西部中雨到大雨，其中牛庄乡出现暴雨，最大累计雨量60.0毫米（五峰牛庄乡牛庄站）；最高气温21～24℃，最低气温18～19℃。,预计24日我市多云，局部有短时小雨，东部平原风力较大，19～28℃；25日阵雨，局部雨量中等，20～23℃；26日大部阴天到多云，有分散性阵雨，21～26℃。宜昌市气象台发布
20250925,昨日我市多云；最高气温28～31℃，最低气温16～21℃。,预计25日我市阴天有小雨，东部、南部中雨，19～24℃；26日阴天到多云，西部短时小雨，20～25℃；27日多云，局部阵雨，20～29℃。宜昌市气象台发布
20250926,昨日我市阴天有小到中雨，局部大雨；最高气温20～23℃，最低气温16～18℃。,预计26日我市小雨转阴天，20～24℃；27日多云到阴天，局部阵雨，21～27℃；28日多云转小雨，北部中雨，21～29℃。宜昌市气象台发布
20250927,昨日我市阴天有小到中雨，局部大雨；最高气温22～24℃，最低气温18～20℃。,预计27日我市阴天有零星小雨，20～25℃；28日阴天转小雨，北部夜间有中到大雨，21～27℃；29日阴天有小到中雨，20～25℃。宜昌市气象台发布
20250928,昨天白天我市大部阴天到多云，夜间有小雨；最高气温大部24～28℃、兴山和五峰30℃，最低气温19～21℃。,预计28日阴天有小到中雨，北部有中雨到大雨，20～26℃；29日至30日阴天有小雨，局部中雨，20～25℃。宜昌市气象台发布
20250929,昨天我市大部阴天有小雨，局部中雨或大雨；最高气温大部23～27℃、兴山30℃，最低气温19～21℃。,预计29日至30日阴天有小雨，局部中雨，20～24℃；10月1日阴天有分散性小雨，21～26℃。宜昌市气象台发布
20250930,昨天我市大部阴天有小雨到中雨，秭归、兴山南部、夷陵西部、五峰西部和长阳北部出现大雨到暴雨，五峰湾潭镇单点大暴雨。全市11个乡镇或街道累计雨量≥50毫米，最大累计雨量102.0毫米，出现在五峰湾潭镇九门站；最高气温大部22～24℃，最低气温19～20℃。,预计30日阴天有中雨，局部大雨，19～23℃；10月1-2日阴天有小雨，局部中雨，20～25℃。宜昌市气象台发布
20251001,昨天我市大部小到中雨，秭归、夷陵南部、长阳西部、五峰西部、西陵区及点军区出现大雨，秭归杨林桥镇出现暴雨。全市27个乡镇或街道累计雨量≥25毫米，最大累计雨量54.7毫米，出现在秭归杨林桥镇三台寺站；最高气温大部22～26℃，最低气温19～21℃。,预计10月1日阴天有小雨，局部中雨，21～26℃；2日西部、北部地区中雨到大雨，东南部地区小雨，20～25℃；3日阴天有小雨，20～24℃。未来三天部分路段有雾。宜昌市气象台发布
20251002,昨天我市大部阴天有小雨，兴山西部中雨，五峰西部大雨、湾潭镇暴雨；最高气温大部23～28℃，最低气温21～22℃。,预计2日东南部地区小到中雨，西部和北部地区中雨到大雨、局部暴雨，20～25℃；3日阴天有小雨，19～24℃；4日阴天转多云，局部有短时小雨，20～26℃。未来三天部分路段有雾。宜昌市气象台发布
20251003,昨天我市大部阴天有小雨到中雨，夷陵樟村坪镇和兴山北部乡镇大雨、兴山古夫镇出现暴雨；最高气温大部21～25℃，最低气温18～20℃。,预计3日东部阴天有零星小雨，西部阴天有小雨，秭归、兴山局地中雨或大雨，19～23℃；4日阴天到多云，西部山区局地短时小雨，20～25℃；5日多云，21～30℃。未来三天部分路段有雾。宜昌市气象台发布
20251004,昨天我市中西部阴天有小雨，五峰局部中雨；东部阴天。最高气温大部19～23℃，最低气温18～20℃。,预计4日我市阴天转多云，西部山区局地短时小雨，20～24℃；5日至6日多云，20～32℃。宜昌市气象台发布
20251005,昨天我市大部阴天，中西部有短时小雨，今天早晨宜昌城区、长阳出现大雾。最高气温大部21～23℃，兴山26℃，最低气温19～20℃。,预计5日阴天到多云，局部有零星小雨，20～29℃；6-7日多云，局部有阵雨，22～30℃。5-7日早晨部分路段有雾。宜昌市气象台发布
20251006,昨天我市大部阴天到多云，局部有零星小雨，今天早晨五峰出现大雾；最高气温大部25～29℃，最低气温20～21℃。,预计6-8日我市大部多云，局部有短时小雨，早晨部分路段有雾，22～30℃。宜昌市气象台发布
20251007,昨天我市大部多云，局部有零星小雨；最高气温大部27～32℃，兴山34℃；最低气温22～23℃。,预计7-9日我市大部多云到阴天，局部有短时小雨，早晨部分路段有雾，23～30℃。宜昌市气象台发布
20251008,昨天我市大部多云，局部有零星小雨；最高气温大部29～30℃，兴山34℃；最低气温20～24℃。,预计8-10日我市大部多云到阴天，局部有短时小雨，22～31℃。宜昌市气象台发布
20251009,昨天白天我市多云到阴天，夜间局部出现阵雨；今天早晨宜昌城区、五峰高山地区出现大雾。最高气温大部30～31℃，兴山、五峰34℃；最低气温21～24℃。,预计9-11日我市大部多云到阴天，局部阵雨或雷阵雨，23～30℃。宜昌市气象台发布
20251010,昨天白天我市多云到阴天，夜间至今日凌晨局部出现阵雨，长阳中部、兴山东部、夷陵西部出现中雨到大雨，夷陵邓村乡出现单点暴雨。全市7个乡镇累计雨量≥25毫米，最大累计雨量53.6毫米，出现在夷陵邓村乡袁家坪站；最高气温30～33℃；最低气温20～24℃。,预计10-11日我市大部多云到阴天，局部阵雨或雷阵雨，20～29℃，12日白天多云，夜间转小雨，19～29℃。未来三天部分路段有雾。宜昌市气象台发布
20251011,昨天我市多云到阴天，局部零星小雨；最高气温23～28℃，兴山34℃；最低气温17～22℃。,预计11日我市东部阴天有零星小雨，17～23℃，西部多云到阴天，20～28℃；12日多云转小雨，兴山中雨，18～28℃；13日东部小雨，西部中雨，16～20℃。未来三天部分区域有雾。宜昌市气象台发布
20251012,昨天我市西部多云到阴天，东部阴天有零星小雨；最高气温大部18～22℃，兴山31℃，最低气温大部16～18℃，兴山21℃。,预计12日东部阴天转小雨，西部多云转中雨，兴山大雨，16～25℃；13日北部小到中雨转阴天，南部小到中雨，16～19℃；14日阴天，夜间转小雨，17～24℃。未来三天部分区域有雾，12日夜间到13日白天东部平原、高海拔地区风力有所加大。宜昌市气象台发布
20251013,昨天我市东南部阴天转小雨，西部、北部阴天转中到大雨，局部暴雨；全市共14个乡镇累计雨量≥50毫米，最大累计雨量85.7毫米，出现在秭归沙镇溪镇；东部平原、沿江河谷及高海拔地区出现6-9级阵风；最高气温大部19～21℃，兴山30℃，最低气温大部15～16℃。,预计13日中雨，局部大雨，15～19℃；14日阴天有间断小雨，15～23℃；15日小雨转阴天，16～22℃。宜昌市气象台发布
20251014,昨天我市大部阴天有小到中雨，部分地区大雨，长阳单点暴雨；最大累计雨量54.4毫米，出现在长阳资丘镇天河坪站；最高气温17～20℃，最低气温15～16℃。,预计14日大部阴天有小雨，西部、北部中雨，局地大雨，16～21℃；15日小到中雨转阴天，18～22℃；16日阴天有小雨，局地中雨，18～21℃。宜昌市气象台发布
20251015,昨天我市大部阴天有小雨，西部、北部部分地区中雨，局部大雨，最大累计雨量40.1毫米（秭归两河口镇香龙站）；最高气温19～23℃，最低气温16～18℃。,预计15-16日阴天有小雨到中雨，17～21℃；17日中雨到大雨，局部暴雨，16～20℃。此外，17日风力有所加大。宜昌市气象台发布
20251016,昨天我市大部阴天有小雨到中雨，长阳、秭归局部大雨，最大累计雨量29.3毫米（长阳贺家坪镇中岭站）；最高气温19～20℃，兴山23℃，最低气温17～18℃。,预计16日阴天有小雨到中雨，局部大雨，17～21℃；17日中雨到大雨，局部暴雨，16～20℃；18日阴天有小雨，局部中雨，15～18℃。此外，17-18日风力较大。宜昌市气象台发布
20251017,昨天我市中雨，局部大雨，最大累计雨量32.7毫米（秭归两河口镇香龙站）；最高气温18～21℃，最低气温16～17℃。,预计17日中雨到大雨，局部暴雨，16～19℃；18日阴天有小雨，局部中雨，15～18℃；19日阴天有小雨，13～17℃。此外，17日下午至19日东部平原、沿江河谷及高海拔地区有6～8级偏北阵风。宜昌市气象台发布
20251018,昨天我市大部出现大雨，西部暴雨，东部平原、沿江河谷及高海拔地区出现6～8偏北阵风。秭归、长阳、夷陵、兴山、五峰、远安、猇亭区和点军区共36个乡镇或街道累计雨量≥50毫米；最大累计雨量84.9毫米（秭归两河口镇香龙站）；最高气温17～19℃，最低气温15～17℃。,18日阴天有小雨，局部中雨，15～17℃；19日阴天有小雨，13～17℃；20日阴天有小雨，局部中雨，10～13℃。此外，18日至20日东部平原、沿江河谷及高海拔地区有5～7级偏北阵风。宜昌市气象台发布
20251019,昨天我市阴天有小雨，南部中雨，五峰、长阳、宜都局部大雨，最大累计雨量29.7毫米（五峰渔洋关镇清水湾站）；东部平原、沿江河谷及高海拔地区出现5～7偏北阵风。最高气温16～18℃，兴山20℃，最低气温13～14℃。,19日阴天有小雨，局部中雨，12～16℃；20日阴天有小雨，局部中雨，9～13℃；21日阴天到多云，局部有短时小雨，9～15℃。此外，19-20日东部平原、沿江河谷及高海拔地区有5～7级偏北阵风。宜昌市气象台发布
