ssxzqh,bm,mc,lx,lb
420582,H42058201355,当阳市玉泉街道三桥村卫生室,定点医疗机构,卫生所（室）                  
420582,H42058201356,当阳市玉泉街道清溪村卫生室,定点医疗机构,卫生所（室）                  
420582,H42058201357,当阳市玉泉街道官道河村卫生室,定点医疗机构,卫生所（室）                  
420582,H42058201358,当阳市玉泉街道枣林村卫生室,定点医疗机构,卫生所（室）                  
420582,H42058201359,当阳市玉泉街道卫生院农村福利院分院,定点医疗机构,乡卫生院                    
420582,H42058201511,当阳市玉泉街道干河村卫生室,定点医疗机构,卫生所（室）                  
420582,H42058201645,当阳蒋静诊所,定点医疗机构,普通诊所                    
420582,H42058201869,当阳文松林诊所,定点医疗机构,普通诊所                    
420582,H42058201871,当阳柯燕平口腔诊所,定点医疗机构,口腔诊所                    
420582,H42058201974,当阳刘天梅诊所,定点医疗机构,普通诊所                    
420582,H42058201982,当阳市玉阳街道三里港村卫生室清平分室,定点医疗机构,村卫生室                      
420582,H42058201988,当阳胡春波诊所,定点医疗机构,普通诊所                    
420582,H42058201992,当阳市两河镇新星村卫生室,定点医疗机构,村卫生室                      
420582,H42058201994,当阳市王店镇熊河村卫生室,定点医疗机构,村卫生室                      
420582,H42058201995,当阳市王店镇白河村卫生室,定点医疗机构,村卫生室                      
420582,H42058201996,当阳市王店镇双莲村卫生室,定点医疗机构,村卫生室                      
420582,H42058201997,当阳市王店镇新店村卫生室,定点医疗机构,村卫生室                      
420582,H42058202002,当阳市王店镇卫生院驻王店镇农村福利院医务室,定点医疗机构,医务室                        
420582,H42058202007,当阳市玉泉街道雄风村卫生室,定点医疗机构,卫生所（室）                  
420582,H42058202079,当阳百姓医院,定点医疗机构,综合医院            
420582,H42058202105,当阳市王店镇金星村卫生室,定点医疗机构,卫生所（室）                  
420582,H42058202106,当阳市河溶镇三星寺村卫生室,定点医疗机构,村卫生室                      
420582,H42058202498,当阳章平口腔诊所,定点医疗机构,口腔诊所                    
420582,H42058202587,当阳市淯溪镇廖家垭村卫生室远明分室,定点医疗机构,村卫生室                      
420582,H42058202588,当阳市淯溪镇白石港村卫生室,定点医疗机构,村卫生室                      
420582,H42058202589,当阳市淯溪镇八景坡村卫生室,定点医疗机构,村卫生室                      
420582,H42058202590,当阳市淯溪镇脚东村卫生室,定点医疗机构,村卫生室                      
420582,H42058202591,当阳市淯溪镇光明村卫生室,定点医疗机构,村卫生室                      
420582,H42058202597,当阳市妇幼保健院（当阳市妇幼保健计划生育服务中心、当阳市儿童医院）,定点医疗机构,妇幼保健院                                  
420582,H42058202619,当阳市玉阳街道三里港村卫生室  当阳市玉阳街道东门楼社区医务室,定点医疗机构,村卫生室                      
420582,H42058202657,当阳朱民中医诊所,定点医疗机构,中医诊所                    
420582,H42058202772,当阳林冲诊所,定点医疗机构,普通诊所                    
420582,H42058202816,当阳文燕诊所,定点医疗机构,普通诊所                    
420582,H42058202834,当阳佟政诊所,定点医疗机构,普通诊所                    
420582,H42058202857,当阳龙广法口腔诊所,定点医疗机构,口腔诊所                    
420582,H42058202867,当阳童巧云诊所,定点医疗机构,普通诊所                    
420582,H42058202877,当阳陈顺义诊所,定点医疗机构,普通诊所                    
420582,H42058202901,当阳邓君中医诊所,定点医疗机构,中医诊所                    
420582,H42058202925,当阳爱尔眼科医院,定点医疗机构,眼科医院          
420582,H42058202945,当阳市玉泉街道娘娘庙社区医务室,定点医疗机构,医务室                        
420582,H42058202948,当阳仁爱眼科医院,定点医疗机构,眼科医院          
420582,H42058202963,当阳汉唐中医诊所,定点医疗机构,中医诊所                    
420582,H42058202974,当阳皓齿口腔诊所,定点医疗机构,口腔诊所                    
420582,H42058203001,当阳姚志华中医诊所,定点医疗机构,中医诊所                    
420582,H42058203014,当阳汪作忠中医诊所,定点医疗机构,中医诊所                    
420582,H42058203016,当阳居一口腔门诊部,定点医疗机构,口腔门诊部                  
420582,H42058203046,当阳市疾病预防控制中心,定点医疗机构,疾病预防控制中心                            
420582,H42058203108,当阳蒲公英口腔诊所,定点医疗机构,口腔诊所                    
420582,H42058203118,当阳彭宜萍中医诊所,定点医疗机构,中医诊所                    
420582,H42058203119,当阳咿呀口腔医院,定点医疗机构,口腔医院          
420583,H42058300358,枝江三宁医院,定点医疗机构,综合医院            
420527,H42058300653,枝江市马家店街道办事处双寿桥社区卫生服务站,定点医疗机构,社区卫生服务站
420583,H42058300697,枝江市安福寺镇柏杨冲村卫生室,定点医疗机构,村卫生室                      
420583,H42058300698,枝江市安福寺镇罐头嘴村卫生室,定点医疗机构,村卫生室                      
420583,H42058300699,枝江市马家店街道办事处滕家河村卫生室,定点医疗机构,村卫生室                      
420583,H42058300700,枝江市安福寺镇杨家店村卫生室,定点医疗机构,村卫生室                      
420583,H42058300701,枝江市安福寺镇横溪河村卫生室,定点医疗机构,村卫生室                      
420583,H42058300702,枝江市安福寺镇金狮湖村卫生室,定点医疗机构,村卫生室                      
420583,H42058300703,枝江市马家店街道办事处余家溪社区卫生服务站,定点医疗机构,社区卫生服务站
420583,H42058300704,枝江市马家店街道办事处中桥村卫生室,定点医疗机构,村卫生室                      
420583,H42058300705,枝江市马家店街道办事处白家岗村卫生室,定点医疗机构,村卫生室                      
420583,H42058300706,枝江市马家店街道办事处永收垸村卫生室,定点医疗机构,村卫生室                      
420583,H42058300707,枝江市马家店街道办事处宝筏寺村卫生室,定点医疗机构,村卫生室                      
420583,H42058300708,枝江市马家店街道赵家河村卫生室,定点医疗机构,村卫生室                      
420583,H42058300709,枝江市马家店街道办事处计划社区卫生服务站,定点医疗机构,社区卫生服务站
420583,H42058300710,枝江市马家店街道办事处拽车社区卫生服务站,定点医疗机构,社区卫生服务站
420583,H42058300711,枝江市安福寺镇蔡家嘴村卫生室,定点医疗机构,村卫生室                      
420583,H42058300712,枝江市安福寺镇桑树河村卫生室,定点医疗机构,村卫生室                      
420583,H42058300713,枝江市安福寺镇野鸭湾村卫生室,定点医疗机构,村卫生室                      
420583,H42058300714,枝江市安福寺镇廖家林村卫生室,定点医疗机构,村卫生室                      
420583,H42058300715,枝江市安福寺镇吴家门村卫生室,定点医疗机构,村卫生室                      
420583,H42058300716,枝江市安福寺镇七里冲村卫生室,定点医疗机构,村卫生室                      
420583,H42058300717,枝江市安福寺镇三藏寺村卫生室,定点医疗机构,村卫生室                      
420583,H42058300718,枝江市安福寺镇书院坝村卫生室,定点医疗机构,村卫生室                      
420583,H42058300719,枝江市安福寺镇紫荆岭村卫生室,定点医疗机构,村卫生室                      
420583,H42058300720,枝江市安福寺镇徐家嘴村卫生室,定点医疗机构,村卫生室                      
420583,H42058300721,枝江市安福寺镇胡家嘴村卫生室,定点医疗机构,村卫生室                      
420583,H42058300722,枝江市安福寺镇胡家畈村卫生室,定点医疗机构,村卫生室                      
420583,H42058300723,枝江市安福寺镇灵芝山村卫生室,定点医疗机构,村卫生室                      
420583,H42058300724,枝江市安福寺镇江家坡村卫生室,定点医疗机构,村卫生室                      
