xh,jgmc,wsjglb,xzqh,mzzlrc,bz,tjsj
2368,五峰镇长坡中心卫生室,村卫生室（所）,五峰县,4109,,2025.6
2369,采花乡珍珠头村卫生室,村卫生室（所）,五峰县,3793,,2025.6
2370,渔洋关镇三板桥中心卫生室,村卫生室（所）,五峰县,7216,,2025.6
2371,采花乡苦竹坪村卫生室,村卫生室（所）,五峰县,3472,,2025.6
2372,采花乡红渔坪中心卫生室,村卫生室（所）,五峰县,6183,,2025.6
2373,傅家堰乡大龙坪村卫生室,村卫生室（所）,五峰县,4736,,2025.6
2374,牛庄乡九里坪村卫生室,村卫生室（所）,五峰县,4211,,2025.6
2375,长乐坪镇大湾村卫生室,村卫生室（所）,五峰县,4093,,2025.6
2376,五峰镇楠木河村卫生室,村卫生室（所）,五峰县,3195,,2025.6
2377,五峰镇小河村卫生室,村卫生室（所）,五峰县,3989,,2025.6
2378,五峰镇怀抱窝村卫生室,村卫生室（所）,五峰县,5573,,2025.6
2379,傅家堰乡火山村白果树卫生室,村卫生室（所）,五峰县,4619,,2025.6
2380,渔洋关镇三房坪村卫生室,村卫生室（所）,五峰县,6678,,2025.6
2381,五峰镇麦庄村卫生室,村卫生室（所）,五峰县,4442,,2025.6
2382,长乐坪镇百年关村卫生室,村卫生室（所）,五峰县,4001,,2025.6
2383,采花乡白鹤村卫生室,村卫生室（所）,五峰县,4760,,2025.6
2384,采花乡前坪村卫生室,村卫生室（所）,五峰县,3921,,2025.6
2385,牛庄乡金山村卫生室,村卫生室（所）,五峰县,3602,,2025.6
2386,五峰镇香东村卫生室,村卫生室（所）,五峰县,3548,,2025.6
2387,傅家堰乡马蹄井村卫生室,村卫生室（所）,五峰县,5712,,2025.6
2388,仁和坪镇升子坪村卫生室,村卫生室（所）,五峰县,5341,,2025.6
2389,渔洋关镇石柱山村卫生室,村卫生室（所）,五峰县,4679,,2025.6
2390,仁和坪镇大檀树村卫生室,村卫生室（所）,五峰县,6549,,2025.6
2391,渔洋关镇清水湾村卫生室,村卫生室（所）,五峰县,7000,,2025.6
2392,仁和坪镇罗汉淌村卫生室,村卫生室（所）,五峰县,5093,,2025.6
2393,采花乡楠木桥村卫生室,村卫生室（所）,五峰县,4343,,2025.6
2394,傅家堰乡左泉洞村卫生室,村卫生室（所）,五峰县,3689,,2025.6
2395,采花乡大村村卫生室,村卫生室（所）,五峰县,5937,,2025.6
2396,采花乡长茂司村卫生室,村卫生室（所）,五峰县,2700,,2025.6
2397,宜昌市夷陵区分乡镇金竹村卫生室,村卫生室（所）,夷陵区,5098,,2025.6
2398,宜昌市夷陵区乐天溪镇沙坪村卫生室,村卫生室（所）,夷陵区,1224,,2025.6
2399,宜昌市夷陵区乐天溪镇陈家冲村卫生室,村卫生室（所）,夷陵区,2340,,2025.6
2400,宜昌市夷陵区小溪塔街办岩花村卫生室,村卫生室（所）,夷陵区,4317,,2025.6
2401,宜昌市夷陵区乐天溪镇兆吉坪村卫生室,村卫生室（所）,夷陵区,5736,,2025.6
2402,宜昌市夷陵区太平溪镇许家冲村卫生室,村卫生室（所）,夷陵区,3053,,2025.6
2403,宜昌市夷陵区太平溪镇富城坪村卫生室,村卫生室（所）,夷陵区,872,,2025.6
2404,宜昌市夷陵区下堡坪乡蛟龙寺村卫生室,村卫生室（所）,夷陵区,2897,,2025.6
2405,宜昌市夷陵区邓村乡小渔村卫生室,村卫生室（所）,夷陵区,6002,,2025.6
2406,宜昌市夷陵区黄花镇牛坪村卫生室,村卫生室（所）,夷陵区,1608,,2025.6
2407,宜昌市夷陵区黄花镇中岭村东垭卫生室,村卫生室（所）,夷陵区,574,,2025.6
2408,宜昌市夷陵区樟村坪镇砦沟村卫生室,村卫生室（所）,夷陵区,4364,,2025.6
2409,宜昌市夷陵区邓村乡高台头村卫生室,村卫生室（所）,夷陵区,11640,,2025.6
2410,宜昌市夷陵区邓村乡邓村坪村卫生室,村卫生室（所）,夷陵区,11254,,2025.6
2411,宜昌市夷陵区太平溪镇长岭村卫生室,村卫生室（所）,夷陵区,3649,,2025.6
2412,宜昌市夷陵区东城城乡统筹发展试验区姜家湾村卫生室,村卫生室（所）,夷陵区,4451,,2025.6
2413,宜昌市夷陵区邓村乡大水田村卫生室,村卫生室（所）,夷陵区,5992,,2025.6
2414,宜昌市夷陵区三斗坪镇花鸡坡村卫生室,村卫生室（所）,夷陵区,2981,,2025.6
2415,宜昌市夷陵区樟村坪镇秦家坪村卫生室,村卫生室（所）,夷陵区,3611,,2025.6
2416,宜昌市夷陵区分乡镇高家堰村卫生室,村卫生室（所）,夷陵区,3724,,2025.6
2417,宜昌市夷陵区太平溪镇韩家湾村卫生室,村卫生室（所）,夷陵区,2244,,2025.6
2418,宜昌市夷陵区黄花镇军田坝村卫生室,村卫生室（所）,夷陵区,5897,,2025.6
2419,宜昌市夷陵区黄花镇小峰河村卫生室,村卫生室（所）,夷陵区,4795,,2025.6
2420,宜昌市夷陵区三斗坪镇东岳庙村卫生室,村卫生室（所）,夷陵区,3102,,2025.6
2421,宜昌市夷陵区下堡坪乡十八湾村卫生室,村卫生室（所）,夷陵区,1128,,2025.6
2422,宜昌市夷陵区邓村乡红桂香村卫生室,村卫生室（所）,夷陵区,9357,,2025.6
2423,宜昌市夷陵区小溪塔街办仓屋榜村卫生室,村卫生室（所）,夷陵区,8672,,2025.6
2424,宜昌市夷陵区龙泉镇龙泉村卫生室,村卫生室（所）,夷陵区,5955,,2025.6
2425,宜昌市夷陵区三斗坪镇中堡村卫生室,村卫生室（所）,夷陵区,7076,,2025.6
2426,宜昌市夷陵区雾渡河镇三隅口村卫生室,村卫生室（所）,夷陵区,1507,,2025.6
2427,宜昌市夷陵区小溪塔街办官庄村卫生室,村卫生室（所）,夷陵区,9690,,2025.6
2428,夷陵区东城城乡统筹发展试验区新桥边村卫生室,村卫生室（所）,夷陵区,2605,,2025.6
2429,宜昌市夷陵区邓村乡竹林湾村卫生室,村卫生室（所）,夷陵区,15674,,2025.6
2430,宜昌市夷陵区樟村坪镇三堡垭村卫生室,村卫生室（所）,夷陵区,1123,,2025.6
2431,宜昌市夷陵区邓村乡杨家湾村卫生室,村卫生室（所）,夷陵区,7005,,2025.6
2432,宜昌市夷陵区樟村坪镇古村村卫生室,村卫生室（所）,夷陵区,2421,,2025.6
2433,宜昌市夷陵区鸦鹊岭镇居委会卫生室,村卫生室（所）,夷陵区,813,,2025.6
2434,宜昌市夷陵区樟村坪镇羊角山村卫生室,村卫生室（所）,夷陵区,1582,,2025.6
2435,宜昌市夷陵区乐天溪镇朱家湾村卫生室,村卫生室（所）,夷陵区,6049,,2025.6
2436,宜昌市夷陵区鸦鹊岭镇五龙村卫生室,村卫生室（所）,夷陵区,4392,,2025.6
2437,宜昌市夷陵区鸦鹊岭镇田畈村卫生室,村卫生室（所）,夷陵区,4179,,2025.6
2438,宜昌市夷陵区龙泉镇青龙村卫生室,村卫生室（所）,夷陵区,1328,,2025.6
2439,宜昌市夷陵区龙泉镇罗家畈村卫生室,村卫生室（所）,夷陵区,3858,,2025.6
2440,宜昌市夷陵区龙泉镇李家台村卫生室,村卫生室（所）,夷陵区,4571,,2025.6
2441,宜昌市夷陵区邓村乡古城坪村卫生室,村卫生室（所）,夷陵区,6654,,2025.6
2442,宜昌市夷陵区龙泉镇柏家坪村卫生室,村卫生室（所）,夷陵区,1884,,2025.6
2443,宜昌市夷陵区龙泉镇龙镇居委会卫生室,村卫生室（所）,夷陵区,9680,,2025.6
2444,宜昌市夷陵区分乡镇天坑村卫生室,村卫生室（所）,夷陵区,2350,,2025.6
2445,宜昌市夷陵区鸦鹊岭镇东山村卫生室,村卫生室（所）,夷陵区,5494,,2025.6
2446,宜昌市夷陵区鸦鹊岭镇长寿村卫生室,村卫生室（所）,夷陵区,7435,,2025.6
2447,宜昌市夷陵区鸦鹊岭镇黄金堂村卫生室,村卫生室（所）,夷陵区,5242,,2025.6
2448,宜昌市夷陵区分乡镇联合村卫生室,村卫生室（所）,夷陵区,3534,,2025.6
2449,宜昌市夷陵区黄花镇上洋村卫生室,村卫生室（所）,夷陵区,4648,,2025.6
2450,宜昌市夷陵区黄花镇黄花场村卫生室,村卫生室（所）,夷陵区,4922,,2025.6
2451,宜昌市夷陵区黄花镇杜家坪村卫生室,村卫生室（所）,夷陵区,1335,,2025.6
2452,宜昌市夷陵区黄花镇背马山村卫生室,村卫生室（所）,夷陵区,1153,,2025.6
2453,宜昌市夷陵区太平溪镇伍相庙村卫生室,村卫生室（所）,夷陵区,756,,2025.6
2454,宜昌市夷陵区鸦鹊岭镇白河村卫生室,村卫生室（所）,夷陵区,118,,2025.6
2455,宜昌市夷陵区分乡镇南岔湾村卫生室,村卫生室（所）,夷陵区,287,,2025.6
2456,宜昌市夷陵区分乡镇高场村卫生室,村卫生室（所）,夷陵区,3427,,2025.6
2457,宜昌市夷陵区太平溪镇古村坪村卫生室,村卫生室（所）,夷陵区,2544,,2025.6
2458,宜昌市夷陵区鸦鹊岭镇东西泉村卫生室,村卫生室（所）,夷陵区,3623,,2025.6
2459,宜昌市夷陵区黄花镇中岭村卫生室,村卫生室（所）,夷陵区,3141,,2025.6
2460,宜昌市夷陵区东城城乡统筹发展试验区蔡家河村卫生室,村卫生室（所）,夷陵区,3247,,2025.6
2461,夷陵区东城城乡统筹发展试验区南村坪村卫生室,村卫生室（所）,夷陵区,3977,,2025.6
2462,宜昌市夷陵区下堡坪乡秀水坪村卫生室,村卫生室（所）,夷陵区,5182,,2025.6
2463,宜昌市夷陵区鸦鹊岭镇金银岗柑橘场卫生室,村卫生室（所）,夷陵区,676,,2025.6
2464,宜昌市夷陵区樟村坪镇犁耳坪村卫生室,村卫生室（所）,夷陵区,421,,2025.6
2465,宜昌市夷陵区樟村坪镇栗林河村卫生室,村卫生室（所）,夷陵区,2700,,2025.6
2466,宜昌市夷陵区樟村坪镇居委会卫生室,村卫生室（所）,夷陵区,2105,,2025.6
2467,宜昌市夷陵区鸦鹊岭镇龙潭村卫生室,村卫生室（所）,夷陵区,2525,,2025.6
2468,宜昌市夷陵区樟村坪镇董家河村卫生室,村卫生室（所）,夷陵区,6562,,2025.6
2469,宜昌市夷陵区樟村坪镇丁家河村卫生室,村卫生室（所）,夷陵区,320,,2025.6
2470,宜昌市夷陵区小溪塔街办南津关居委会卫生室,村卫生室（所）,夷陵区,2621,,2025.6
2471,宜昌市夷陵区鸦鹊岭镇新场村卫生室,村卫生室（所）,夷陵区,8035,,2025.6
2472,宜昌市夷陵区鸦鹊岭镇梅店村卫生室,村卫生室（所）,夷陵区,6152,,2025.6
2473,宜昌市夷陵区邓村乡谭家垭村卫生室,村卫生室（所）,夷陵区,5024,,2025.6
2474,宜昌市夷陵区樟村坪镇云霄垭村卫生室,村卫生室（所）,夷陵区,2861,,2025.6
2475,宜昌市夷陵区雾渡河镇马卧泥村卫生室,村卫生室（所）,夷陵区,1404,,2025.6
2476,宜昌市夷陵区雾渡河镇观音堂村卫生室,村卫生室（所）,夷陵区,859,,2025.6
2477,宜昌市夷陵区鸦鹊岭镇凤凰观村卫生室,村卫生室（所）,夷陵区,7233,,2025.6
2478,宜昌市夷陵区樟村坪镇黄马河村卫生室,村卫生室（所）,夷陵区,2335,,2025.6
2479,宜昌市夷陵区龙泉镇水府庙村卫生室,村卫生室（所）,夷陵区,3975,,2025.6
2480,宜昌市夷陵区龙泉镇跑马岗村卫生室,村卫生室（所）,夷陵区,2854,,2025.6
2481,宜昌市夷陵区三斗坪镇天桥村卫生室,村卫生室（所）,夷陵区,2353,,2025.6
2482,宜昌市夷陵区三斗坪镇石板村卫生室,村卫生室（所）,夷陵区,3054,,2025.6
2483,宜昌市夷陵区分乡镇棠垭村卫室,村卫生室（所）,夷陵区,5631,,2025.6
2484,宜昌市夷陵区乐天溪镇路溪坪村卫生室,村卫生室（所）,夷陵区,1450,,2025.6
2485,宜昌市夷陵区黄花镇新坪村卫生室,村卫生室（所）,夷陵区,6592,,2025.6
2486,宜昌市夷陵区樟村坪镇殷家坪村卫生室,村卫生室（所）,夷陵区,1782,,2025.6
2487,宜昌市夷陵区分乡镇南垭村卫生室,村卫生室（所）,夷陵区,6800,,2025.6
2488,宜昌市夷陵区乐天溪镇莲沱村卫生室,村卫生室（所）,夷陵区,3216,,2025.6
2489,宜昌市夷陵区黄花镇姜家畈村卫生室,村卫生室（所）,夷陵区,6350,,2025.6
2490,宜昌市夷陵区黄花镇张家口村卫生室,村卫生室（所）,夷陵区,11089,,2025.6
2491,宜昌市夷陵区黄花镇杨家河村卫生室,村卫生室（所）,夷陵区,4489,,2025.6
2492,宜昌市夷陵区雾渡河镇交战垭村卫生室,村卫生室（所）,夷陵区,2193,,2025.6
2493,宜昌市夷陵区东城城乡统筹发展试验区黄金卡居委会卫生室,村卫生室（所）,夷陵区,4742,,2025.6
2494,宜昌市夷陵区太平溪镇太平溪村卫生室,村卫生室（所）,夷陵区,2400,,2025.6
2495,宜昌市夷陵区下堡坪乡赵勉河村卫生室,村卫生室（所）,夷陵区,5693,,2025.6
2496,宜昌市夷陵区下堡坪乡下堡坪村卫生室,村卫生室（所）,夷陵区,4883,,2025.6
2497,宜昌市夷陵区雾渡河镇清江坪村卫生室,村卫生室（所）,夷陵区,2140,,2025.6
2498,宜昌市夷陵区太平溪镇小溪口村卫生室,村卫生室（所）,夷陵区,2738,,2025.6
2499,宜昌市夷陵区太平溪镇落佛村村卫生室,村卫生室（所）,夷陵区,747,,2025.6
2500,宜昌市夷陵区邓村乡庙垭村卫生室,村卫生室（所）,夷陵区,4810,,2025.6
2501,宜昌市夷陵区东城城乡统筹发展试验区陈淌坪村卫生室,村卫生室（所）,夷陵区,5299,,2025.6
2502,宜昌市夷陵区鸦鹊岭镇云台村卫生室,村卫生室（所）,夷陵区,7411,,2025.6
2503,宜昌市夷陵区鸦鹊岭镇三和村卫生室,村卫生室（所）,夷陵区,2495,,2025.6
2504,宜昌市夷陵区下堡坪乡磨坪村卫生室,村卫生室（所）,夷陵区,1153,,2025.6
2505,宜昌市夷陵区分乡镇普溪河村卫生室,村卫生室（所）,夷陵区,7512,,2025.6
2506,宜昌市夷陵区邓村乡白水头村卫生室,村卫生室（所）,夷陵区,5321,,2025.6
2507,宜昌市夷陵区太平溪镇黄家冲村周家湾卫生室,村卫生室（所）,夷陵区,1812,,2025.6
2508,宜昌市夷陵区分乡镇大中坝村卫生室,村卫生室（所）,夷陵区,3038,,2025.6
2509,宜昌市夷陵区邓村乡袁家坪村卫生室,村卫生室（所）,夷陵区,9854,,2025.6
2510,宜昌市夷陵区下堡坪乡马宗岭村卫生室,村卫生室（所）,夷陵区,4644,,2025.6
2511,宜昌市夷陵区龙泉镇白庙村卫生室,村卫生室（所）,夷陵区,2407,,2025.6
2512,宜昌市夷陵区龙泉镇钟家畈村卫生室,村卫生室（所）,夷陵区,14160,,2025.6
2513,宜昌市夷陵区小溪塔街办新合村卫生室,村卫生室（所）,夷陵区,2485,,2025.6
2514,宜昌市夷陵区小溪塔街办柏木坪村卫生室,村卫生室（所）,夷陵区,2329,,2025.6
2515,宜昌市夷陵区乐天溪镇唐家坝村卫生室,村卫生室（所）,夷陵区,1336,,2025.6
2516,宜昌市夷陵区三斗坪镇南沱村卫生室,村卫生室（所）,夷陵区,628,,2025.6
2517,宜昌市夷陵区分乡镇插旗村卫生室,村卫生室（所）,夷陵区,4974,,2025.6
2518,宜昌市夷陵区邓村乡常家垭村卫生室,村卫生室（所）,夷陵区,6003,,2025.6
2519,宜昌市夷陵区乐天溪镇下岸村卫生室,村卫生室（所）,夷陵区,4498,,2025.6
2520,宜昌市夷陵区黄花镇杨家畈村卫生室,村卫生室（所）,夷陵区,4277,,2025.6
2521,宜昌市夷陵区乐天溪镇八户店村卫生室,村卫生室（所）,夷陵区,145,,2025.6
2522,宜昌市夷陵区黄花镇香龙山村柏果树卫生室,村卫生室（所）,夷陵区,1462,,2025.6
2523,宜昌市夷陵区太平溪镇美人沱村卫生室,村卫生室（所）,夷陵区,858,,2025.6
2524,宜昌市夷陵区雾渡河镇龚家河村卫生室,村卫生室（所）,夷陵区,2921,,2025.6
2525,宜昌市夷陵区雾渡河镇观音堂村大庙卫生室,村卫生室（所）,夷陵区,589,,2025.6
2526,宜昌市夷陵区鸦鹊岭镇梅林村卫生室,村卫生室（所）,夷陵区,4480,,2025.6
2527,宜昌市夷陵区龙泉镇法官泉村卫生室,村卫生室（所）,夷陵区,5945,,2025.6
2528,宜昌市夷陵区雾渡河镇西北口村卫生室,村卫生室（所）,夷陵区,84,,2025.6
2529,宜昌市夷陵区乐天溪镇乐天溪村卫生室,村卫生室（所）,夷陵区,1694,,2025.6
2530,宜昌市夷陵区小溪塔街办姜家庙村卫生室,村卫生室（所）,夷陵区,4447,,2025.6
2531,宜昌市夷陵区鸦鹊岭镇海云村卫生室,村卫生室（所）,夷陵区,3688,,2025.6
2532,宜昌市夷陵区小溪塔街办文仙洞村卫生室,村卫生室（所）,夷陵区,1411,,2025.6
2533,宜昌市夷陵区分乡镇天鹅池村卫生室,村卫生室（所）,夷陵区,2500,,2025.6
2534,宜昌市夷陵区龙泉镇雷家畈村卫生室,村卫生室（所）,夷陵区,2764,,2025.6
2535,宜昌市夷陵区龙泉镇香烟村卫生室,村卫生室（所）,夷陵区,6525,,2025.6
2536,宜昌市夷陵区龙泉镇宋家嘴村卫生室,村卫生室（所）,夷陵区,2887,,2025.6
2537,宜昌市夷陵区三斗坪镇柘木坪村卫生室,村卫生室（所）,夷陵区,1374,,2025.6
2538,宜昌市夷陵区三斗坪镇秋千村坪卫生室,村卫生室（所）,夷陵区,3195,,2025.6
2539,宜昌市夷陵区邓村乡黄金河村卫生室,村卫生室（所）,夷陵区,8566,,2025.6
2540,宜昌市夷陵区雾渡河镇小庙村卫生室,村卫生室（所）,夷陵区,8448,,2025.6
2541,宜昌市夷陵区东城城乡统筹发展试验区下坪村卫生室,村卫生室（所）,夷陵区,2976,,2025.6
2542,宜昌市夷陵区分乡镇中洲山村卫生室,村卫生室（所）,夷陵区,1187,,2025.6
2543,宜昌市夷陵区东城城乡统筹发展试验区郭家湾村卫生室,村卫生室（所）,夷陵区,4557,,2025.6
2544,宜昌市夷陵区太平溪镇龙潭坪村卫生室,村卫生室（所）,夷陵区,1381,,2025.6
2545,宜昌市夷陵区雾渡河镇马卧泥村殷家沟卫生室,村卫生室（所）,夷陵区,2072,,2025.6
2546,宜昌市夷陵区雾渡河镇交站垭村官庄坪卫生室,村卫生室（所）,夷陵区,612,,2025.6
2547,宜昌市夷陵区雾渡河镇小庙村符家坪卫生室,村卫生室（所）,夷陵区,412,,2025.6
2548,夷陵区东城城乡统筹发展试验区梅子垭村卫生室,村卫生室（所）,夷陵区,3363,,2025.6
